P10-stationary Bike1-biopac-01-30-2025.acq
Graph Created on: 2024-08-14 13:19:54.643
Recording on: 2025-01-30 14:37:30.676
8 msec/sample
7 channels
RSP, Y, RSPEC-R
Volts
ECG, X, RSPEC-R
mV
ECG (.05 - 100 Hz, AHA)
mV
ECG R-R
Seconds
Heart Rate
BPM
ECG R wave
mV
Respiration Rate
BPM
milliSec	CH5	CH9	CH40	CH41	CH42	CH43	CH44	
	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	
3000	-7.09869	0.142822	0.0218737	0.712	84.2697	0.733795	0	
3008	-7.0993	0.158691	0.0501873	0.712	84.2697	0.733795	0	
3016	-7.099	0.185242	0.017579	0.712	84.2697	0.733795	0	
3024	-7.0993	0.214081	0.00229755	0.712	84.2697	0.733795	0	
3032	-7.10449	0.232086	0.0151267	0.712	84.2697	0.733795	0	
3040	-7.10388	0.21286	-0.000530326	0.712	84.2697	0.733795	0	
3048	-7.10419	0.223694	-0.00179713	0.712	84.2697	0.733795	0	
3056	-7.10388	0.232239	0.0189595	0.712	84.2697	0.733795	0	
3064	-7.10419	0.215149	0.0288081	0.712	84.2697	0.733795	0	
3072	-7.10449	0.205078	0.0825668	0.712	84.2697	0.733795	0	
3080	-7.10419	0.204773	0.0815415	0.712	84.2697	0.733795	0	
3088	-7.10388	0.197449	0.0887078	0.712	84.2697	0.733795	0	
3096	-7.10388	0.162354	0.0836885	0.712	84.2697	0.733795	0	
3104	-7.10358	0.128021	0.0549217	0.712	84.2697	0.733795	0	
3112	-7.10419	0.0862122	0.0173613	0.712	84.2697	0.733795	0	
3120	-7.1048	0.0614929	-0.00446527	0.712	84.2697	0.733795	0	
3128	-7.10327	0.0233459	0.00246859	0.712	84.2697	0.733795	0	
3136	-7.10388	-0.00854492	-0.0048416	0.712	84.2697	0.733795	0	
3144	-7.10388	-0.0463867	-0.00646337	0.712	84.2697	0.733795	0	
3152	-7.10388	-0.0917053	-0.0326018	0.712	84.2697	0.733795	0	
3160	-7.10419	-0.129395	-0.0149627	0.712	84.2697	0.733795	0	
3168	-7.10419	-0.129242	-0.0111581	0.712	84.2697	0.733795	0	
3176	-7.0993	-0.118408	-0.138937	0.712	84.2697	0.733795	0	
3184	-7.0993	-0.0915527	-0.142529	0.712	84.2697	0.733795	0	
3192	-7.09839	-0.0547791	-0.11631	0.712	84.2697	0.733795	0	
3200	-7.099	-0.0161743	-0.0895814	0.712	84.2697	0.733795	0	
3208	-7.09442	0.00595093	-0.0286658	0.712	84.2697	0.733795	0	
3216	-7.09442	0.0244141	0.0347255	0.712	84.2697	0.733795	0	
3224	-7.09442	0.0434875	0.0589249	0.712	84.2697	0.733795	0	
3232	-7.08954	0.0579834	0.0770464	0.712	84.2697	0.733795	0	
3240	-7.08923	0.0656128	0.0560239	0.712	84.2697	0.733795	0	
3248	-7.08984	0.0627136	0.0461242	0.712	84.2697	0.733795	0	
3256	-7.08466	0.0473022	0.0940758	0.712	84.2697	0.733795	0	
3264	-7.08405	0.015564	0.0555546	0.712	84.2697	0.733795	0	
3272	-7.0816	-0.00701904	-0.000248278	0.712	84.2697	0.733795	0	
3280	-7.07947	-0.0100708	0.00340159	0.712	84.2697	0.733795	0	
3288	-7.07947	0	-5.55818E-05	0.712	84.2697	0.733795	0	
3296	-7.07458	0.035553	0.0045184	0.712	84.2697	0.733795	0	
3304	-7.07458	0.0601196	-0.0501414	0.712	84.2697	0.733795	0	
3312	-7.0697	0.0579834	-0.0388107	0.712	84.2697	0.733795	0	
3320	-7.0694	0.0543213	0.0533363	0.712	84.2697	0.733795	0	
3328	-7.06512	0.0331116	0.0415633	0.712	84.2697	0.733795	0	
3336	-7.05902	0.0143433	-0.00740653	0.712	84.2697	0.733795	0	
3344	-7.06024	-0.00198364	-0.0151664	0.712	84.2697	0.733795	0	
3352	-7.05505	-0.012207	0.000622577	0.712	84.2697	0.733795	0	
3360	-7.05475	-0.0259399	-0.00630045	0.712	84.2697	0.733795	0	
3368	-7.05017	-0.0270081	-0.0350276	0.712	84.2697	0.733795	0	
3376	-7.04559	0.012207	-0.0713611	0.712	84.2697	0.733795	0	
3384	-7.04529	0.0720215	-0.0639307	0.712	84.2697	0.733795	0	
3392	-7.03979	0.0875854	-0.0180331	0.712	84.2697	0.733795	0	
3400	-7.0401	0.0776672	-0.0292767	0.712	84.2697	0.733795	0	
3408	-7.03461	0.0544739	-0.0156831	0.712	84.2697	0.733795	0	
3416	-7.03125	0.00579834	0.0152038	0.712	84.2697	0.733795	0	
3424	-7.03033	0.0505066	0.038203	0.712	84.2697	0.733795	0	
3432	-7.02576	0.348053	-0.00371395	0.712	84.2697	0.733795	0	
3440	-7.02484	0.725861	0.0207007	0.712	84.2697	0.733795	0	
3448	-7.02026	0.669403	0.0463131	0.712	84.2697	0.733795	0	
3456	-7.02057	0.406952	0.0262023	0.928	64.6552	0.733795	0	
3464	-7.01477	0.0866699	0.0244305	0.928	64.6552	0.725861	0	
3472	-7.01508	-0.231171	0.0470594	0.928	64.6552	0.725861	0	
3480	-7.01111	-0.306091	0.0648414	0.928	64.6552	0.725861	0	
3488	-7.01111	-0.225525	0.0406207	0.928	64.6552	0.725861	0	
3496	-7.0105	-0.171204	0.0296957	0.928	64.6552	0.725861	0	
3504	-7.00653	-0.185547	0.00720196	0.928	64.6552	0.725861	0	
3512	-7.00592	-0.19043	0.014268	0.928	64.6552	0.725861	0	
3520	-7.00012	-0.192871	-0.0105158	0.928	64.6552	0.725861	0	
3528	-7.00012	-0.206909	-0.0216957	0.928	64.6552	0.725861	0	
3536	-7.00073	-0.199127	-0.0397595	0.928	64.6552	0.725861	0	
3544	-6.99585	-0.191956	-0.0732027	0.928	64.6552	0.725861	0	
3552	-6.99585	-0.193939	-0.104941	0.928	64.6552	0.725861	0	
3560	-6.99585	-0.179596	-0.0865397	0.928	64.6552	0.725861	0	
3568	-6.99615	-0.159607	-0.075091	0.928	64.6552	0.725861	0	
3576	-6.99036	-0.13092	-0.0522876	0.928	64.6552	0.725861	0	
3584	-6.99036	-0.0912476	-0.0176292	0.928	64.6552	0.725861	0	
3592	-6.99066	-0.0253296	0.0230981	0.928	64.6552	0.725861	0	
3600	-6.99097	0.00701904	0.0368027	0.928	64.6552	0.725861	0	
3608	-6.98578	0.0306702	0.046776	0.928	64.6552	0.725861	0	
3616	-6.98608	0.0791931	0.058777	0.928	64.6552	0.725861	0	
3624	-6.98639	0.106354	0.0642281	0.928	64.6552	0.725861	0	
3632	-6.98639	0.121765	0.064856	0.928	64.6552	0.725861	0	
3640	-6.98608	0.114594	0.0589899	0.928	64.6552	0.725861	0	
3648	-6.9812	0.0938416	0.0424659	0.928	64.6552	0.725861	0	
3656	-6.98151	0.0682068	0.00090921	0.928	64.6552	0.725861	0	
3664	-6.9809	0.06073	-0.0249145	0.928	64.6552	0.725861	0	
3672	-6.98059	0.06073	-0.0242501	0.928	64.6552	0.725861	0	
3680	-6.97601	0.0556946	-0.0160355	0.928	64.6552	0.725861	0	
3688	-6.97571	0.039978	0.0270947	0.928	64.6552	0.725861	0	
3696	-6.97693	0.015564	0.0463227	0.928	64.6552	0.725861	0	
3704	-6.97632	-0.0282288	0.0288617	0.928	64.6552	0.725861	0	
3712	-6.97601	-0.0553894	0.0325668	0.928	64.6552	0.725861	0	
3720	-6.97174	-0.0749207	0.0126001	0.928	64.6552	0.725861	0	
3728	-6.97113	-0.08255	-0.0125705	0.928	64.6552	0.725861	0	
3736	-6.97174	-0.0831604	-0.0497082	0.928	64.6552	0.725861	0	
3744	-6.97144	-0.0878906	-0.0771478	0.928	64.6552	0.725861	0	
3752	-6.96625	-0.0950623	-0.102309	0.928	64.6552	0.725861	0	
3760	-6.96594	-0.090332	-0.109408	0.928	64.6552	0.725861	0	
3768	-6.96564	-0.0721741	-0.0753696	0.928	64.6552	0.725861	0	
3776	-6.96136	-0.0498962	-0.0395367	0.928	64.6552	0.725861	0	
3784	-6.96136	-0.0177002	-0.0758095	0.928	64.6552	0.725861	0	
3792	-6.96136	0.00335693	-0.0836852	0.928	64.6552	0.725861	0	
3800	-6.95557	0.0283813	-0.0527977	0.928	64.6552	0.725861	0	
3808	-6.95679	0.0410461	-0.118706	0.928	64.6552	0.725861	0	
3816	-6.9516	0.0411987	-0.157439	0.928	64.6552	0.725861	0	
3824	-6.95099	0.0486755	0.165278	0.928	64.6552	0.725861	0	
3832	-6.94611	0.0508118	0.676233	0.928	64.6552	0.725861	0	
3840	-6.94641	0.0532532	0.546222	0.928	64.6552	0.725861	0	
3848	-6.94641	0.0559998	0.284909	0.928	64.6552	0.725861	0	
3856	-6.94122	0.0514221	0.0448105	0.928	64.6552	0.725861	0	
3864	-6.94153	0.0460815	-0.271554	0.928	64.6552	0.725861	0	
3872	-6.94153	0.0352478	-0.299974	0.928	64.6552	0.725861	0	
3880	-6.93695	0.0253296	-0.165457	0.928	64.6552	0.725861	0	
3888	-6.93604	0.0195313	-0.101656	0.928	64.6552	0.725861	0	
3896	-6.93634	0.0248718	-0.114061	0.928	64.6552	0.725861	0	
3904	-6.93176	0.0270081	-0.0639355	0.928	64.6552	0.725861	0	
3912	-6.93115	0.0177002	-0.023392	0.928	64.6552	0.725861	0	
3920	-6.93115	0.00274658	-0.0453519	0.928	64.6552	0.725861	0	
3928	-6.92719	-0.0167847	-0.0414814	0.928	64.6552	0.725861	0	
3936	-6.92719	-0.0289917	-0.0299888	0.928	64.6552	0.725861	0	
3944	-6.92657	-0.0413513	-0.0305054	0.928	64.6552	0.725861	0	
3952	-6.92719	-0.0352478	-0.0151525	0.928	64.6552	0.725861	0	
3960	-6.92688	-0.0241089	-0.0186135	0.928	64.6552	0.725861	0	
3968	-6.9223	-0.0146484	-0.0258472	0.928	64.6552	0.725861	0	
3976	-6.9223	0.00167847	-0.0150648	0.928	64.6552	0.725861	0	
3984	-6.92169	0.0192261	0.0520406	0.928	64.6552	0.725861	0	
3992	-6.92169	0.014801	0.0529032	0.928	64.6552	0.725861	0	
4000	-6.9223	0.00747681	0.0345451	0.928	64.6552	0.725861	0	
4008	-6.92139	0.012207	0.0692469	0.928	64.6552	0.725861	0	
4016	-6.922	0.000152588	0.0748935	0.928	64.6552	0.725861	0	
4024	-6.92139	-0.0282288	0.0788689	0.928	64.6552	0.725861	0	
4032	-6.9162	-0.0634766	0.060773	0.928	64.6552	0.725861	0	
4040	-6.91711	-0.0732422	0.0323932	0.928	64.6552	0.725861	0	
4048	-6.91681	-0.0758362	0.000186126	0.928	64.6552	0.725861	0	
4056	-6.91742	-0.0756836	0.0004382	0.928	64.6552	0.725861	0	
4064	-6.9223	-0.067749	0.00999774	0.928	64.6552	0.725861	0	
4072	-6.92169	-0.0569153	0.0120146	0.928	64.6552	0.725861	0	
4080	-6.92169	-0.0489807	0.00656746	0.928	64.6552	0.725861	0	
4088	-6.922	-0.0411987	0.0012593	0.928	64.6552	0.725861	0	
4096	-6.92169	-0.0526428	-0.0341615	0.928	64.6552	0.725861	0	
4104	-6.92291	-0.0994873	-0.0426267	0.928	64.6552	0.725861	0	
4112	-6.92139	-0.00396729	-0.0514099	0.928	64.6552	0.725861	0	
4120	-6.922	0.349579	-0.0500129	0.928	64.6552	0.725861	0	
4128	-6.9223	0.748901	-0.0401094	0.928	64.6552	0.725861	0	
4136	-6.922	0.644989	-0.0392793	0.928	64.6552	0.725861	0	
4144	-6.92688	0.396118	-0.0471592	0.688	87.2093	0.748901	0	
4152	-6.92596	0.018158	-0.0419386	0.688	87.2093	0.748901	0	
4160	-6.92719	-0.296478	-0.0244557	0.688	87.2093	0.748901	0	
4168	-6.92627	-0.327301	-0.0109858	0.688	87.2093	0.748901	0	
4176	-6.92932	-0.239105	0.0166047	0.688	87.2093	0.748901	0	
4184	-6.93176	-0.175629	0.0230505	0.688	87.2093	0.748901	0	
4192	-6.93176	-0.139618	0.0432148	0.688	87.2093	0.748901	0	
4200	-6.93604	-0.103912	0.0462748	0.688	87.2093	0.748901	0	
4208	-6.93665	-0.0827026	0.0309158	0.688	87.2093	0.748901	0	
4216	-6.93726	-0.0619507	0.0337234	0.688	87.2093	0.748901	0	
4224	-6.94122	-0.0415039	0.0264901	0.688	87.2093	0.748901	0	
4232	-6.94641	-0.0131226	0.0204598	0.688	87.2093	0.748901	0	
4240	-6.94611	0.00717163	0.0187135	0.688	87.2093	0.748901	0	
4248	-6.95129	0.0259399	0.00916406	0.688	87.2093	0.748901	0	
4256	-6.95129	0.0460815	0.00481811	0.688	87.2093	0.748901	0	
4264	-6.95648	0.0720215	-0.00731327	0.688	87.2093	0.748901	0	
4272	-6.96075	0.101166	-0.0183631	0.688	87.2093	0.748901	0	
4280	-6.96594	0.109711	-0.023609	0.688	87.2093	0.748901	0	
4288	-6.96625	0.0999451	-0.00827382	0.688	87.2093	0.748901	0	
4296	-6.97113	0.0878906	0.00140287	0.688	87.2093	0.748901	0	
4304	-6.97632	0.0752258	-0.00700532	0.688	87.2093	0.748901	0	
4312	-6.98059	0.0866699	-0.0176474	0.688	87.2093	0.748901	0	
4320	-6.9812	0.0837708	-0.0285231	0.688	87.2093	0.748901	0	
4328	-6.98608	0.0708008	-0.0240716	0.688	87.2093	0.748901	0	
4336	-6.99127	0.058136	-0.0314217	0.688	87.2093	0.748901	0	
4344	-6.99585	0.0422668	-0.0185408	0.688	87.2093	0.748901	0	
4352	-6.99677	0.00137329	-0.00464388	0.688	87.2093	0.748901	0	
4360	-7.00104	-0.0564575	0.00901169	0.688	87.2093	0.748901	0	
4368	-7.00592	-0.122375	0.0421872	0.688	87.2093	0.748901	0	
4376	-7.0108	-0.205078	0.0752114	0.688	87.2093	0.748901	0	
4384	-7.01019	-0.281677	0.0567782	0.688	87.2093	0.748901	0	
4392	-7.01538	-0.336609	0.0348197	0.688	87.2093	0.748901	0	
4400	-7.01965	-0.347137	0.0537774	0.688	87.2093	0.748901	0	
4408	-7.02332	-0.328674	0.0546717	0.688	87.2093	0.748901	0	
4416	-7.02515	-0.297241	0.0190299	0.688	87.2093	0.748901	0	
4424	-7.03064	-0.260315	-0.0484175	0.688	87.2093	0.748901	0	
4432	-7.03552	-0.244446	-0.0735301	0.688	87.2093	0.748901	0	
4440	-7.03552	-0.244904	-0.0752684	0.688	87.2093	0.748901	0	
4448	-7.03979	-0.266418	-0.0684098	0.688	87.2093	0.748901	0	
4456	-7.04254	-0.266113	-0.0720391	0.688	87.2093	0.748901	0	
4464	-7.04559	-0.261078	-0.104734	0.688	87.2093	0.748901	0	
4472	-7.05017	-0.240479	-0.135516	0.688	87.2093	0.748901	0	
4480	-7.04987	-0.193024	-0.10451	0.688	87.2093	0.748901	0	
4488	-7.05444	-0.147858	-0.0662091	0.688	87.2093	0.748901	0	
4496	-7.05444	-0.110626	-0.162583	0.688	87.2093	0.748901	0	
4504	-7.05963	-0.0794983	-0.145759	0.688	87.2093	0.748901	0	
4512	-7.06299	-0.0476074	0.24443	0.688	87.2093	0.748901	0	
4520	-7.06451	-0.0192261	0.772163	0.688	87.2093	0.748901	0	
4528	-7.06818	-0.0294495	0.54696	0.688	87.2093	0.748901	0	
4536	-7.07001	-0.0299072	0.328117	0.688	87.2093	0.748901	0	
4544	-7.0694	-0.0205994	-0.018336	0.688	87.2093	0.748901	0	
4552	-7.07458	-0.00946045	-0.342082	0.688	87.2093	0.748901	0	
4560	-7.07489	-0.0160217	-0.318413	0.688	87.2093	0.748901	0	
4568	-7.07947	-0.0218201	-0.215134	0.688	87.2093	0.748901	0	
4576	-7.07977	-0.0268555	-0.180765	0.688	87.2093	0.748901	0	
4584	-7.07916	-0.0177002	-0.141467	0.688	87.2093	0.748901	0	
4592	-7.08435	0.00946045	-0.0631965	0.688	87.2093	0.748901	0	
4600	-7.08374	0.042572	-0.0293507	0.688	87.2093	0.748901	0	
4608	-7.08466	0.0648499	-0.0283593	0.688	87.2093	0.748901	0	
4616	-7.08954	0.0842285	-0.0330234	0.688	87.2093	0.748901	0	
4624	-7.08923	0.0849915	-0.00274246	0.688	87.2093	0.748901	0	
4632	-7.08984	0.0776672	0.0221757	0.688	87.2093	0.748901	0	
4640	-7.08923	0.0752258	0.0311578	0.688	87.2093	0.748901	0	
4648	-7.08923	0.08255	0.0234124	0.688	87.2093	0.748901	0	
4656	-7.08893	0.0863647	0.0250582	0.688	87.2093	0.748901	0	
4664	-7.09442	0.0837708	0.0510859	0.688	87.2093	0.748901	0	
4672	-7.09412	0.0704956	0.0578571	0.688	87.2093	0.748901	0	
4680	-7.09412	0.0727844	0.0399624	0.688	87.2093	0.748901	0	
4688	-7.09503	0.0801086	0.0200281	0.688	87.2093	0.748901	0	
4696	-7.09442	0.0971985	0.000347339	0.688	87.2093	0.748901	0	
4704	-7.09412	0.123138	0.0338226	0.688	87.2093	0.748901	0	
4712	-7.09442	0.147552	0.0457298	0.688	87.2093	0.748901	0	
4720	-7.09381	0.167084	0.0451491	0.688	87.2093	0.748901	0	
4728	-7.09412	0.194855	0.054832	0.688	87.2093	0.748901	0	
4736	-7.09381	0.196075	0.0721351	0.688	87.2093	0.748901	0	
4744	-7.09412	0.200043	0.0578991	0.688	87.2093	0.748901	0	
4752	-7.09381	0.201111	0.030019	0.688	87.2093	0.748901	0	
4760	-7.09412	0.162201	0.00315199	0.688	87.2093	0.748901	0	
4768	-7.08862	0.0785828	-0.0494358	0.688	87.2093	0.748901	0	
4776	-7.08923	0.00976563	-0.0977016	0.688	87.2093	0.748901	0	
4784	-7.08923	0.184631	-0.128728	0.688	87.2093	0.748901	0	
4792	-7.08954	0.579071	-0.109855	0.688	87.2093	0.748901	0	
4800	-7.08954	0.769653	-0.0718184	0.688	87.2093	0.748901	0	
4808	-7.08405	0.501862	-0.0324975	0.672	89.2857	0.748901	0	
4816	-7.08405	0.180206	0.0142756	0.672	89.2857	0.769653	0	
4824	-7.08405	-0.236816	0.031798	0.672	89.2857	0.769653	0	
4832	-7.07947	-0.41214	0.0323931	0.672	89.2857	0.769653	0	
4840	-7.07947	-0.351868	-0.0041652	0.672	89.2857	0.769653	0	
4848	-7.07977	-0.261383	-0.00805926	0.672	89.2857	0.769653	0	
4856	-7.07458	-0.220642	-0.0237269	0.672	89.2857	0.769653	0	
4864	-7.07458	-0.20752	-0.0291687	0.672	89.2857	0.769653	0	
4872	-7.0694	-0.186768	0.00561985	0.672	89.2857	0.769653	0	
4880	-7.0697	-0.176392	0.0300769	0.672	89.2857	0.769653	0	
4888	-7.06543	-0.151978	0.0381203	0.672	89.2857	0.769653	0	
4896	-7.05994	-0.12558	0.0384296	0.672	89.2857	0.769653	0	
4904	-7.05963	-0.0894165	0.0510739	0.672	89.2857	0.769653	0	
4912	-7.05414	-0.0195313	0.0715503	0.672	89.2857	0.769653	0	
4920	-7.05505	0.0439453	0.0267045	0.672	89.2857	0.769653	0	
4928	-7.04956	0.0985718	0.00503854	0.672	89.2857	0.769653	0	
4936	-7.04559	0.126648	0.00151552	0.672	89.2857	0.769653	0	
4944	-7.04498	0.149994	0.00383352	0.672	89.2857	0.769653	0	
4952	-7.03979	0.177155	-0.0202301	0.672	89.2857	0.769653	0	
4960	-7.03552	0.187988	-0.0342324	0.672	89.2857	0.769653	0	
4968	-7.03552	0.179291	-0.0486185	0.672	89.2857	0.769653	0	
4976	-7.02972	0.169373	-0.0475589	0.672	89.2857	0.769653	0	
4984	-7.02515	0.152283	-0.0241447	0.672	89.2857	0.769653	0	
4992	-7.02576	0.137329	0.00709074	0.672	89.2857	0.769653	0	
5000	-7.02057	0.124359	0.0228823	0.672	89.2857	0.769653	0	
5008	-7.01569	0.0869751	0.043061	0.672	89.2857	0.769653	0	
5016	-7.01019	0.0364685	0.03534	0.672	89.2857	0.769653	0	
5024	-7.00989	-0.0259399	0.0185545	0.672	89.2857	0.769653	0	
5032	-7.00623	-0.0585938	0.0139941	0.672	89.2857	0.769653	0	
5040	-7.00073	-0.0634766	0.0235067	0.672	89.2857	0.769653	0	
5048	-6.99615	-0.0592041	0.0160485	0.672	89.2857	0.769653	0	
5056	-6.99066	-0.0401306	-0.00736411	0.672	89.2857	0.769653	0	
5064	-6.98639	0.000610352	-0.0428623	0.672	89.2857	0.769653	0	
5072	-6.98578	0.0422668	-0.0382494	0.672	89.2857	0.769653	0	
5080	-6.9809	0.0631714	-0.0345681	0.672	89.2857	0.769653	0	
5088	-6.97571	0.0584412	-0.0412546	0.672	89.2857	0.769653	0	
5096	-6.97174	0.0445557	-0.0501852	0.672	89.2857	0.769653	0	
5104	-6.96594	0.020752	-0.048077	0.672	89.2857	0.769653	0	
5112	-6.96167	-0.00106812	-0.0238767	0.672	89.2857	0.769653	0	
5120	-6.9574	-0.0308228	0.0241347	0.672	89.2857	0.769653	0	
5128	-6.95648	-0.0669861	-0.00846236	0.672	89.2857	0.769653	0	
5136	-6.9516	-0.108643	-0.0490615	0.672	89.2857	0.769653	0	
5144	-6.94611	-0.115051	-0.0420319	0.672	89.2857	0.769653	0	
5152	-6.94183	-0.09552	-0.0220252	0.672	89.2857	0.769653	0	
5160	-6.93604	-0.0720215	-0.0671674	0.672	89.2857	0.769653	0	
5168	-6.93146	-0.030365	-0.202197	0.672	89.2857	0.769653	0	
5176	-6.93176	-0.0193787	-0.0428281	0.672	89.2857	0.769653	0	
5184	-6.92719	-0.0157166	0.47235	0.672	89.2857	0.769653	0	
5192	-6.92261	-0.0169373	0.729125	0.672	89.2857	0.769653	0	
5200	-6.91681	-0.0291443	0.374654	0.672	89.2857	0.769653	0	
5208	-6.91742	-0.0465393	0.150554	0.672	89.2857	0.769653	0	
5216	-6.91193	-0.0537109	-0.261723	0.672	89.2857	0.769653	0	
5224	-6.90704	-0.0584412	-0.391004	0.672	89.2857	0.769653	0	
5232	-6.90186	-0.0436401	-0.269982	0.672	89.2857	0.769653	0	
5240	-6.90216	-0.0222778	-0.17987	0.672	89.2857	0.769653	0	
5248	-6.89758	-0.0193787	-0.151674	0.672	89.2857	0.769653	0	
5256	-6.8924	-0.0292969	-0.116308	0.672	89.2857	0.769653	0	
5264	-6.8924	-0.0344849	-0.0569559	0.672	89.2857	0.769653	0	
5272	-6.88721	-0.0300598	-0.0537312	0.672	89.2857	0.769653	0	
5280	-6.88782	-0.0146484	-0.0515908	0.672	89.2857	0.769653	0	
5288	-6.88263	0.000152588	-0.0497571	0.672	89.2857	0.769653	0	
5296	-6.87744	0.00671387	-0.0301882	0.672	89.2857	0.769653	0	
5304	-6.87744	0.0189209	0.0391229	0.672	89.2857	0.769653	0	
5312	-6.87286	0.0294495	0.075626	0.672	89.2857	0.769653	0	
5320	-6.87256	0.0244141	0.0957398	0.672	89.2857	0.769653	0	
5328	-6.86798	0.0242615	0.0857466	0.672	89.2857	0.769653	0	
5336	-6.86737	0.0236511	0.0896104	0.672	89.2857	0.769653	0	
5344	-6.86249	0.0146484	0.110831	0.672	89.2857	0.769653	0	
5352	-6.8631	-0.00640869	0.103499	0.672	89.2857	0.769653	0	
5360	-6.85791	-0.0320435	0.0689874	0.672	89.2857	0.769653	0	
5368	-6.85791	-0.0317383	0.0504499	0.672	89.2857	0.769653	0	
5376	-6.85791	-0.0233459	0.0305715	0.672	89.2857	0.769653	0	
5384	-6.85303	-0.0151062	0.0190265	0.672	89.2857	0.769653	0	
5392	-6.85242	-0.00991821	0.0170408	0.672	89.2857	0.769653	0	
5400	-6.85272	-0.00976563	-0.0175835	0.672	89.2857	0.769653	0	
5408	-6.85303	-0.0187683	-0.0583102	0.672	89.2857	0.769653	0	
5416	-6.85303	-0.0265503	-0.114959	0.672	89.2857	0.769653	0	
5424	-6.85272	-0.0312805	-0.124659	0.672	89.2857	0.769653	0	
5432	-6.85272	-0.0648499	-0.104683	0.672	89.2857	0.769653	0	
5440	-6.85333	-0.0717163	-0.0924299	0.672	89.2857	0.769653	0	
5448	-6.85791	0.114899	-0.0688797	0.672	89.2857	0.769653	0	
5456	-6.85791	0.51712	-0.01074	0.672	89.2857	0.769653	0	
5464	-6.8631	0.687866	0.0507726	0.672	89.2857	0.769653	0	
5472	-6.86218	0.494537	0.0825408	0.672	89.2857	0.769653	0	
5480	-6.86768	0.230865	0.0802632	0.664	90.3614	0.687866	0	
5488	-6.86737	-0.102386	0.0738558	0.664	90.3614	0.687866	0	
5496	-6.87256	-0.245667	0.0542015	0.664	90.3614	0.687866	0	
5504	-6.87714	-0.209961	0.0411567	0.664	90.3614	0.687866	0	
5512	-6.88202	-0.1091	0.016565	0.664	90.3614	0.687866	0	
5520	-6.88721	-0.0450134	-0.0167947	0.664	90.3614	0.687866	0	
5528	-6.89209	-0.0109863	-0.0665291	0.664	90.3614	0.687866	0	
5536	-6.89514	0.0210571	-0.0657871	0.664	90.3614	0.687866	0	
5544	-6.89789	0.0431824	-0.0402117	0.664	90.3614	0.687866	0	
5552	-6.90247	0.0460815	-0.0254469	0.664	90.3614	0.687866	0	
5560	-6.90704	0.0434875	0.0245915	0.664	90.3614	0.687866	0	
5568	-6.91223	0.0204468	0.0261502	0.664	90.3614	0.687866	0	
5576	-6.91711	-0.00732422	0.0284573	0.664	90.3614	0.687866	0	
5584	-6.92505	-0.014801	0.0310735	0.664	90.3614	0.687866	0	
5592	-6.92993	-0.0292969	0.0159867	0.664	90.3614	0.687866	0	
5600	-6.93573	-0.027771	-0.00897456	0.664	90.3614	0.687866	0	
5608	-6.94092	-0.0108337	-0.0172425	0.664	90.3614	0.687866	0	
5616	-6.94672	-0.00534058	-0.0298513	0.664	90.3614	0.687866	0	
5624	-6.9516	-0.0186157	-0.014756	0.664	90.3614	0.687866	0	
5632	-6.95679	-0.0268555	0.00833267	0.664	90.3614	0.687866	0	
5640	-6.96106	-0.0292969	0.00122572	0.664	90.3614	0.687866	0	
5648	-6.96594	-0.0552368	-0.0179562	0.664	90.3614	0.687866	0	
5656	-6.97144	-0.072937	-0.020497	0.664	90.3614	0.687866	0	
5664	-6.97632	-0.0895691	-0.0114688	0.664	90.3614	0.687866	0	
5672	-6.98059	-0.113525	0.00364885	0.664	90.3614	0.687866	0	
5680	-6.98578	-0.13916	0.00970505	0.664	90.3614	0.687866	0	
5688	-6.99066	-0.175018	0.00770895	0.664	90.3614	0.687866	0	
5696	-6.99615	-0.223999	0.0316724	0.664	90.3614	0.687866	0	
5704	-7.00073	-0.247803	0.0562444	0.664	90.3614	0.687866	0	
5712	-7.00531	-0.246887	0.0403999	0.664	90.3614	0.687866	0	
5720	-7.00531	-0.261841	0.0282532	0.664	90.3614	0.687866	0	
5728	-7.00989	-0.256653	0.027083	0.664	90.3614	0.687866	0	
5736	-7.01569	-0.234985	0.0301912	0.664	90.3614	0.687866	0	
5744	-7.02057	-0.21347	0.0146751	0.664	90.3614	0.687866	0	
5752	-7.02515	-0.174713	-0.0295518	0.664	90.3614	0.687866	0	
5760	-7.02545	-0.135345	-0.0456905	0.664	90.3614	0.687866	0	
5768	-7.02972	-0.100098	-0.0475287	0.664	90.3614	0.687866	0	
5776	-7.03491	-0.0830078	-0.0337527	0.664	90.3614	0.687866	0	
5784	-7.03522	-0.0730896	-0.0229394	0.664	90.3614	0.687866	0	
5792	-7.03979	-0.0805664	-0.0442003	0.664	90.3614	0.687866	0	
5800	-7.0401	-0.0854492	-0.0988154	0.664	90.3614	0.687866	0	
5808	-7.04437	-0.080719	-0.121018	0.664	90.3614	0.687866	0	
5816	-7.04559	-0.0694275	-0.0829866	0.664	90.3614	0.687866	0	
5824	-7.04498	-0.0747681	-0.105745	0.664	90.3614	0.687866	0	
5832	-7.04498	-0.0764465	-0.189331	0.664	90.3614	0.687866	0	
5840	-7.04529	-0.0445557	-0.0498828	0.664	90.3614	0.687866	0	
5848	-7.04468	-0.0205994	0.456651	0.664	90.3614	0.687866	0	
